Domain Code,Domain,Country Code,Country,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"FBS","Food Balance Sheets","149","Nepal","511","Total Population - Both sexes","2501","Population","2012","2012","1000 persons","27474","","Official data"
"FBS","Food Balance Sheets","149","Nepal","511","Total Population - Both sexes","2501","Population","2013","2013","1000 persons","27797","","Official data"
"FBS","Food Balance Sheets","150","Netherlands","511","Total Population - Both sexes","2501","Population","2010","2010","1000 persons","16615","","Official data"
"FBS","Food Balance Sheets","150","Netherlands","511","Total Population - Both sexes","2501","Population","2011","2011","1000 persons","16666","","Official data"
"FBS","Food Balance Sheets","150","Netherlands","511","Total Population - Both sexes","2501","Population","2012","2012","1000 persons","16714","","Official data"
"FBS","Food Balance Sheets","150","Netherlands","511","Total Population - Both sexes","2501","Population","2013","2013","1000 persons","16759","","Official data"
"FBS","Food Balance Sheets","151","Netherlands Antilles (former)","511","Total Population - Both sexes","2501","Population","2010","2010","1000 persons","201","","Official data"
"FBS","Food Balance Sheets","153","New Caledonia","511","Total Population - Both sexes","2501","Population","2010","2010","1000 persons","246","","Official data"
"FBS","Food Balance Sheets","153","New Caledonia","511","Total Population - Both sexes","2501","Population","2011","2011","1000 persons","250","","Official data"
"FBS","Food Balance Sheets","153","New Caledonia","511","Total Population - Both sexes","2501","Population","2012","2012","1000 persons","253","","Official data"
"FBS","Food Balance Sheets","153","New Caledonia","511","Total Population - Both sexes","2501","Population","2013","2013","1000 persons","256","","Official data"
"FBS","Food Balance Sheets","156","New Zealand","511","Total Population - Both sexes","2501","Population","2010","2010","1000 persons","4368","","Official data"
"FBS","Food Balance Sheets","156","New Zealand","511","Total Population - Both sexes","2501","Population","2011","2011","1000 persons","4414","","Official data"
"FBS","Food Balance Sheets","156","New Zealand","511","Total Population - Both sexes","2501","Population","2012","2012","1000 persons","4460","","Official data"
"FBS","Food Balance Sheets","156","New Zealand","511","Total Population - Both sexes","2501","Population","2013","2013","1000 persons","4506","","Official data"
"FBS","Food Balance Sheets","157","Nicaragua","511","Total Population - Both sexes","2501","Population","2010","2010","1000 persons","5822","","Official data"
"FBS","Food Balance Sheets","157","Nicaragua","511","Total Population - Both sexes","2501","Population","2011","2011","1000 persons","5905","","Official data"
"FBS","Food Balance Sheets","157","Nicaragua","511","Total Population - Both sexes","2501","Population","2012","2012","1000 persons","5992","","Official data"
"FBS","Food Balance Sheets","157","Nicaragua","511","Total Population - Both sexes","2501","Population","2013","2013","1000 persons","6080","","Official data"
"FBS","Food Balance Sheets","158","Niger","511","Total Population - Both sexes","2501","Population","2010","2010","1000 persons","15894","","Official data"
"FBS","Food Balance Sheets","158","Niger","511","Total Population - Both sexes","2501","Population","2011","2011","1000 persons","16511","","Official data"
"FBS","Food Balance Sheets","158","Niger","511","Total Population - Both sexes","2501","Population","2012","2012","1000 persons","17157","","Official data"
"FBS","Food Balance Sheets","158","Niger","511","Total Population - Both sexes","2501","Population","2013","2013","1000 persons","17831","","Official data"
"FBS","Food Balance Sheets","159","Nigeria","511","Total Population - Both sexes","2501","Population","2010","2010","1000 persons","159708","","Official data"
"FBS","Food Balance Sheets","159","Nigeria","511","Total Population - Both sexes","2501","Population","2011","2011","1000 persons","164193","","Official data"
"FBS","Food Balance Sheets","159","Nigeria","511","Total Population - Both sexes","2501","Population","2012","2012","1000 persons","168834","","Official data"
"FBS","Food Balance Sheets","159","Nigeria","511","Total Population - Both sexes","2501","Population","2013","2013","1000 persons","173615","","Official data"
"FBS","Food Balance Sheets","162","Norway","511","Total Population - Both sexes","2501","Population","2010","2010","1000 persons","4891","","Official data"
"FBS","Food Balance Sheets","162","Norway","511","Total Population - Both sexes","2501","Population","2011","2011","1000 persons","4944","","Official data"
"FBS","Food Balance Sheets","162","Norway","511","Total Population - Both sexes","2501","Population","2012","2012","1000 persons","4994","","Official data"
"FBS","Food Balance Sheets","162","Norway","511","Total Population - Both sexes","2501","Population","2013","2013","1000 persons","5043","","Official data"
"FBS","Food Balance Sheets","221","Oman","511","Total Population - Both sexes","2501","Population","2010","2010","1000 persons","2803","","Official data"
"FBS","Food Balance Sheets","221","Oman","511","Total Population - Both sexes","2501","Population","2011","2011","1000 persons","3025","","Official data"
"FBS","Food Balance Sheets","221","Oman","511","Total Population - Both sexes","2501","Population","2012","2012","1000 persons","3314","","Official data"
"FBS","Food Balance Sheets","221","Oman","511","Total Population - Both sexes","2501","Population","2013","2013","1000 persons","3632","","Official data"
"FBS","Food Balance Sheets","165","Pakistan","511","Total Population - Both sexes","2501","Population","2010","2010","1000 persons","173149","","Official data"
"FBS","Food Balance Sheets","165","Pakistan","511","Total Population - Both sexes","2501","Population","2011","2011","1000 persons","176166","","Official data"
"FBS","Food Balance Sheets","165","Pakistan","511","Total Population - Both sexes","2501","Population","2012","2012","1000 persons","179160","","Official data"
"FBS","Food Balance Sheets","165","Pakistan","511","Total Population - Both sexes","2501","Population","2013","2013","1000 persons","182143","","Official data"
"FBS","Food Balance Sheets","166","Panama","511","Total Population - Both sexes","2501","Population","2010","2010","1000 persons","3678","","Official data"
"FBS","Food Balance Sheets","166","Panama","511","Total Population - Both sexes","2501","Population","2011","2011","1000 persons","3740","","Official data"
"FBS","Food Balance Sheets","166","Panama","511","Total Population - Both sexes","2501","Population","2012","2012","1000 persons","3802","","Official data"
"FBS","Food Balance Sheets","166","Panama","511","Total Population - Both sexes","2501","Population","2013","2013","1000 persons","3864","","Official data"
"FBS","Food Balance Sheets","169","Paraguay","511","Total Population - Both sexes","2501","Population","2010","2010","1000 persons","6460","","Official data"
"FBS","Food Balance Sheets","169","Paraguay","511","Total Population - Both sexes","2501","Population","2011","2011","1000 persons","6573","","Official data"
"FBS","Food Balance Sheets","169","Paraguay","511","Total Population - Both sexes","2501","Population","2012","2012","1000 persons","6687","","Official data"
"FBS","Food Balance Sheets","169","Paraguay","511","Total Population - Both sexes","2501","Population","2013","2013","1000 persons","6802","","Official data"
"FBS","Food Balance Sheets","170","Peru","511","Total Population - Both sexes","2501","Population","2010","2010","1000 persons","29263","","Official data"
"FBS","Food Balance Sheets","170","Peru","511","Total Population - Both sexes","2501","Population","2011","2011","1000 persons","29615","","Official data"
"FBS","Food Balance Sheets","170","Peru","511","Total Population - Both sexes","2501","Population","2012","2012","1000 persons","29988","","Official data"
"FBS","Food Balance Sheets","170","Peru","511","Total Population - Both sexes","2501","Population","2013","2013","1000 persons","30376","","Official data"
"FBS","Food Balance Sheets","171","Philippines","511","Total Population - Both sexes","2501","Population","2010","2010","1000 persons","93444","","Official data"
"FBS","Food Balance Sheets","171","Philippines","511","Total Population - Both sexes","2501","Population","2011","2011","1000 persons","95053","","Official data"
"FBS","Food Balance Sheets","171","Philippines","511","Total Population - Both sexes","2501","Population","2012","2012","1000 persons","96707","","Official data"
"FBS","Food Balance Sheets","171","Philippines","511","Total Population - Both sexes","2501","Population","2013","2013","1000 persons","98394","","Official data"
"FBS","Food Balance Sheets","173","Poland","511","Total Population - Both sexes","2501","Population","2010","2010","1000 persons","38199","","Official data"
"FBS","Food Balance Sheets","173","Poland","511","Total Population - Both sexes","2501","Population","2011","2011","1000 persons","38205","","Official data"
"FBS","Food Balance Sheets","173","Poland","511","Total Population - Both sexes","2501","Population","2012","2012","1000 persons","38211","","Official data"
"FBS","Food Balance Sheets","173","Poland","511","Total Population - Both sexes","2501","Population","2013","2013","1000 persons","38217","","Official data"
"FBS","Food Balance Sheets","174","Portugal","511","Total Population - Both sexes","2501","Population","2010","2010","1000 persons","10590","","Official data"
"FBS","Food Balance Sheets","174","Portugal","511","Total Population - Both sexes","2501","Population","2011","2011","1000 persons","10598","","Official data"
"FBS","Food Balance Sheets","174","Portugal","511","Total Population - Both sexes","2501","Population","2012","2012","1000 persons","10604","","Official data"
"FBS","Food Balance Sheets","174","Portugal","511","Total Population - Both sexes","2501","Population","2013","2013","1000 persons","10608","","Official data"
"FBS","Food Balance Sheets","117","Republic of Korea","511","Total Population - Both sexes","2501","Population","2010","2010","1000 persons","48454","","Official data"
"FBS","Food Balance Sheets","117","Republic of Korea","511","Total Population - Both sexes","2501","Population","2011","2011","1000 persons","48733","","Official data"
"FBS","Food Balance Sheets","117","Republic of Korea","511","Total Population - Both sexes","2501","Population","2012","2012","1000 persons","49003","","Official data"
"FBS","Food Balance Sheets","117","Republic of Korea","511","Total Population - Both sexes","2501","Population","2013","2013","1000 persons","49263","","Official data"
"FBS","Food Balance Sheets","146","Republic of Moldova","511","Total Population - Both sexes","2501","Population","2010","2010","1000 persons","3573","","Official data"
"FBS","Food Balance Sheets","146","Republic of Moldova","511","Total Population - Both sexes","2501","Population","2011","2011","1000 persons","3543","","Official data"
"FBS","Food Balance Sheets","146","Republic of Moldova","511","Total Population - Both sexes","2501","Population","2012","2012","1000 persons","3514","","Official data"
"FBS","Food Balance Sheets","146","Republic of Moldova","511","Total Population - Both sexes","2501","Population","2013","2013","1000 persons","3487","","Official data"
"FBS","Food Balance Sheets","183","Romania","511","Total Population - Both sexes","2501","Population","2010","2010","1000 persons","21861","","Official data"
"FBS","Food Balance Sheets","183","Romania","511","Total Population - Both sexes","2501","Population","2011","2011","1000 persons","21809","","Official data"
"FBS","Food Balance Sheets","183","Romania","511","Total Population - Both sexes","2501","Population","2012","2012","1000 persons","21755","","Official data"
"FBS","Food Balance Sheets","183","Romania","511","Total Population - Both sexes","2501","Population","2013","2013","1000 persons","21699","","Official data"
"FBS","Food Balance Sheets","185","Russian Federation","511","Total Population - Both sexes","2501","Population","2010","2010","1000 persons","143618","","Official data"
"FBS","Food Balance Sheets","185","Russian Federation","511","Total Population - Both sexes","2501","Population","2011","2011","1000 persons","143438","","Official data"
"FBS","Food Balance Sheets","185","Russian Federation","511","Total Population - Both sexes","2501","Population","2012","2012","1000 persons","143170","","Official data"
"FBS","Food Balance Sheets","185","Russian Federation","511","Total Population - Both sexes","2501","Population","2013","2013","1000 persons","142834","","Official data"
"FBS","Food Balance Sheets","184","Rwanda","511","Total Population - Both sexes","2501","Population","2010","2010","1000 persons","10837","","Official data"
"FBS","Food Balance Sheets","184","Rwanda","511","Total Population - Both sexes","2501","Population","2011","2011","1000 persons","11144","","Official data"
"FBS","Food Balance Sheets","184","Rwanda","511","Total Population - Both sexes","2501","Population","2012","2012","1000 persons","11458","","Official data"
"FBS","Food Balance Sheets","184","Rwanda","511","Total Population - Both sexes","2501","Population","2013","2013","1000 persons","11777","","Official data"
"FBS","Food Balance Sheets","188","Saint Kitts and Nevis","511","Total Population - Both sexes","2501","Population","2010","2010","1000 persons","52","","Official data"
"FBS","Food Balance Sheets","188","Saint Kitts and Nevis","511","Total Population - Both sexes","2501","Population","2011","2011","1000 persons","53","","Official data"
"FBS","Food Balance Sheets","188","Saint Kitts and Nevis","511","Total Population - Both sexes","2501","Population","2012","2012","1000 persons","54","","Official data"
"FBS","Food Balance Sheets","188","Saint Kitts and Nevis","511","Total Population - Both sexes","2501","Population","2013","2013","1000 persons","54","","Official data"
"FBS","Food Balance Sheets","189","Saint Lucia","511","Total Population - Both sexes","2501","Population","2010","2010","1000 persons","177","","Official data"
"FBS","Food Balance Sheets","189","Saint Lucia","511","Total Population - Both sexes","2501","Population","2011","2011","1000 persons","179","","Official data"
"FBS","Food Balance Sheets","189","Saint Lucia","511","Total Population - Both sexes","2501","Population","2012","2012","1000 persons","181","","Official data"
"FBS","Food Balance Sheets","189","Saint Lucia","511","Total Population - Both sexes","2501","Population","2013","2013","1000 persons","182","","Official data"
"FBS","Food Balance Sheets","191","Saint Vincent and the Grenadines","511","Total Population - Both sexes","2501","Population","2010","2010","1000 persons","109","","Official data"
"FBS","Food Balance Sheets","191","Saint Vincent and the Grenadines","511","Total Population - Both sexes","2501","Population","2011","2011","1000 persons","109","","Official data"
"FBS","Food Balance Sheets","191","Saint Vincent and the Grenadines","511","Total Population - Both sexes","2501","Population","2012","2012","1000 persons","109","","Official data"
"FBS","Food Balance Sheets","191","Saint Vincent and the Grenadines","511","Total Population - Both sexes","2501","Population","2013","2013","1000 persons","109","","Official data"
"FBS","Food Balance Sheets","244","Samoa","511","Total Population - Both sexes","2501","Population","2010","2010","1000 persons","186","","Official data"
"FBS","Food Balance Sheets","244","Samoa","511","Total Population - Both sexes","2501","Population","2011","2011","1000 persons","187","","Official data"
"FBS","Food Balance Sheets","244","Samoa","511","Total Population - Both sexes","2501","Population","2012","2012","1000 persons","189","","Official data"
"FBS","Food Balance Sheets","244","Samoa","511","Total Population - Both sexes","2501","Population","2013","2013","1000 persons","190","","Official data"
"FBS","Food Balance Sheets","193","Sao Tome and Principe","511","Total Population - Both sexes","2501","Population","2010","2010","1000 persons","178","","Official data"
"FBS","Food Balance Sheets","193","Sao Tome and Principe","511","Total Population - Both sexes","2501","Population","2011","2011","1000 persons","183","","Official data"
"FBS","Food Balance Sheets","193","Sao Tome and Principe","511","Total Population - Both sexes","2501","Population","2012","2012","1000 persons","188","","Official data"
"FBS","Food Balance Sheets","193","Sao Tome and Principe","511","Total Population - Both sexes","2501","Population","2013","2013","1000 persons","193","","Official data"
"FBS","Food Balance Sheets","194","Saudi Arabia","511","Total Population - Both sexes","2501","Population","2010","2010","1000 persons","27258","","Official data"
"FBS","Food Balance Sheets","194","Saudi Arabia","511","Total Population - Both sexes","2501","Population","2011","2011","1000 persons","27762","","Official data"
"FBS","Food Balance Sheets","194","Saudi Arabia","511","Total Population - Both sexes","2501","Population","2012","2012","1000 persons","28288","","Official data"
"FBS","Food Balance Sheets","194","Saudi Arabia","511","Total Population - Both sexes","2501","Population","2013","2013","1000 persons","28829","","Official data"
"FBS","Food Balance Sheets","195","Senegal","511","Total Population - Both sexes","2501","Population","2010","2010","1000 persons","12951","","Official data"
"FBS","Food Balance Sheets","195","Senegal","511","Total Population - Both sexes","2501","Population","2011","2011","1000 persons","13331","","Official data"
"FBS","Food Balance Sheets","195","Senegal","511","Total Population - Both sexes","2501","Population","2012","2012","1000 persons","13726","","Official data"
"FBS","Food Balance Sheets","195","Senegal","511","Total Population - Both sexes","2501","Population","2013","2013","1000 persons","14133","","Official data"
"FBS","Food Balance Sheets","272","Serbia","511","Total Population - Both sexes","2501","Population","2010","2010","1000 persons","9647","","Official data"
"FBS","Food Balance Sheets","272","Serbia","511","Total Population - Both sexes","2501","Population","2011","2011","1000 persons","9597","","Official data"
"FBS","Food Balance Sheets","272","Serbia","511","Total Population - Both sexes","2501","Population","2012","2012","1000 persons","9553","","Official data"
"FBS","Food Balance Sheets","272","Serbia","511","Total Population - Both sexes","2501","Population","2013","2013","1000 persons","9511","","Official data"
"FBS","Food Balance Sheets","197","Sierra Leone","511","Total Population - Both sexes","2501","Population","2010","2010","1000 persons","5752","","Official data"
"FBS","Food Balance Sheets","197","Sierra Leone","511","Total Population - Both sexes","2501","Population","2011","2011","1000 persons","5865","","Official data"
"FBS","Food Balance Sheets","197","Sierra Leone","511","Total Population - Both sexes","2501","Population","2012","2012","1000 persons","5979","","Official data"
"FBS","Food Balance Sheets","197","Sierra Leone","511","Total Population - Both sexes","2501","Population","2013","2013","1000 persons","6092","","Official data"
"FBS","Food Balance Sheets","199","Slovakia","511","Total Population - Both sexes","2501","Population","2010","2010","1000 persons","5433","","Official data"
"FBS","Food Balance Sheets","199","Slovakia","511","Total Population - Both sexes","2501","Population","2011","2011","1000 persons","5440","","Official data"
"FBS","Food Balance Sheets","199","Slovakia","511","Total Population - Both sexes","2501","Population","2012","2012","1000 persons","5446","","Official data"
"FBS","Food Balance Sheets","199","Slovakia","511","Total Population - Both sexes","2501","Population","2013","2013","1000 persons","5450","","Official data"
"FBS","Food Balance Sheets","198","Slovenia","511","Total Population - Both sexes","2501","Population","2010","2010","1000 persons","2054","","Official data"
"FBS","Food Balance Sheets","198","Slovenia","511","Total Population - Both sexes","2501","Population","2011","2011","1000 persons","2062","","Official data"
"FBS","Food Balance Sheets","198","Slovenia","511","Total Population - Both sexes","2501","Population","2012","2012","1000 persons","2068","","Official data"
"FBS","Food Balance Sheets","198","Slovenia","511","Total Population - Both sexes","2501","Population","2013","2013","1000 persons","2072","","Official data"
"FBS","Food Balance Sheets","25","Solomon Islands","511","Total Population - Both sexes","2501","Population","2010","2010","1000 persons","526","","Official data"
"FBS","Food Balance Sheets","25","Solomon Islands","511","Total Population - Both sexes","2501","Population","2011","2011","1000 persons","538","","Official data"
"FBS","Food Balance Sheets","25","Solomon Islands","511","Total Population - Both sexes","2501","Population","2012","2012","1000 persons","550","","Official data"
"FBS","Food Balance Sheets","25","Solomon Islands","511","Total Population - Both sexes","2501","Population","2013","2013","1000 persons","561","","Official data"
"FBS","Food Balance Sheets","202","South Africa","511","Total Population - Both sexes","2501","Population","2010","2010","1000 persons","51452","","Official data"
"FBS","Food Balance Sheets","202","South Africa","511","Total Population - Both sexes","2501","Population","2011","2011","1000 persons","51949","","Official data"
"FBS","Food Balance Sheets","202","South Africa","511","Total Population - Both sexes","2501","Population","2012","2012","1000 persons","52386","","Official data"
"FBS","Food Balance Sheets","202","South Africa","511","Total Population - Both sexes","2501","Population","2013","2013","1000 persons","52776","","Official data"
"FBS","Food Balance Sheets","203","Spain","511","Total Population - Both sexes","2501","Population","2010","2010","1000 persons","46182","","Official data"
"FBS","Food Balance Sheets","203","Spain","511","Total Population - Both sexes","2501","Population","2011","2011","1000 persons","46514","","Official data"
"FBS","Food Balance Sheets","203","Spain","511","Total Population - Both sexes","2501","Population","2012","2012","1000 persons","46755","","Official data"
"FBS","Food Balance Sheets","203","Spain","511","Total Population - Both sexes","2501","Population","2013","2013","1000 persons","46927","","Official data"
"FBS","Food Balance Sheets","38","Sri Lanka","511","Total Population - Both sexes","2501","Population","2010","2010","1000 persons","20759","","Official data"
"FBS","Food Balance Sheets","38","Sri Lanka","511","Total Population - Both sexes","2501","Population","2011","2011","1000 persons","20926","","Official data"
"FBS","Food Balance Sheets","38","Sri Lanka","511","Total Population - Both sexes","2501","Population","2012","2012","1000 persons","21098","","Official data"
"FBS","Food Balance Sheets","38","Sri Lanka","511","Total Population - Both sexes","2501","Population","2013","2013","1000 persons","21273","","Official data"
"FBS","Food Balance Sheets","276","Sudan","511","Total Population - Both sexes","2501","Population","2012","2012","1000 persons","37195","","Official data"
"FBS","Food Balance Sheets","276","Sudan","511","Total Population - Both sexes","2501","Population","2013","2013","1000 persons","37964","","Official data"
"FBS","Food Balance Sheets","206","Sudan (former)","511","Total Population - Both sexes","2501","Population","2010","2010","1000 persons","43552","S","Standardized data"
"FBS","Food Balance Sheets","206","Sudan (former)","511","Total Population - Both sexes","2501","Population","2011","2011","1000 persons","43552","S","Standardized data"
"FBS","Food Balance Sheets","207","Suriname","511","Total Population - Both sexes","2501","Population","2010","2010","1000 persons","525","","Official data"
"FBS","Food Balance Sheets","207","Suriname","511","Total Population - Both sexes","2501","Population","2011","2011","1000 persons","530","","Official data"
"FBS","Food Balance Sheets","207","Suriname","511","Total Population - Both sexes","2501","Population","2012","2012","1000 persons","535","","Official data"
"FBS","Food Balance Sheets","207","Suriname","511","Total Population - Both sexes","2501","Population","2013","2013","1000 persons","539","","Official data"
"FBS","Food Balance Sheets","209","Eswatini","511","Total Population - Both sexes","2501","Population","2010","2010","1000 persons","1193","","Official data"
"FBS","Food Balance Sheets","209","Eswatini","511","Total Population - Both sexes","2501","Population","2011","2011","1000 persons","1212","","Official data"
"FBS","Food Balance Sheets","209","Eswatini","511","Total Population - Both sexes","2501","Population","2012","2012","1000 persons","1231","","Official data"
"FBS","Food Balance Sheets","209","Eswatini","511","Total Population - Both sexes","2501","Population","2013","2013","1000 persons","1250","","Official data"
"FBS","Food Balance Sheets","210","Sweden","511","Total Population - Both sexes","2501","Population","2010","2010","1000 persons","9382","","Official data"
"FBS","Food Balance Sheets","210","Sweden","511","Total Population - Both sexes","2501","Population","2011","2011","1000 persons","9449","","Official data"
"FBS","Food Balance Sheets","210","Sweden","511","Total Population - Both sexes","2501","Population","2012","2012","1000 persons","9511","","Official data"
"FBS","Food Balance Sheets","210","Sweden","511","Total Population - Both sexes","2501","Population","2013","2013","1000 persons","9571","","Official data"
"FBS","Food Balance Sheets","211","Switzerland","511","Total Population - Both sexes","2501","Population","2010","2010","1000 persons","7831","","Official data"
"FBS","Food Balance Sheets","211","Switzerland","511","Total Population - Both sexes","2501","Population","2011","2011","1000 persons","7915","","Official data"
"FBS","Food Balance Sheets","211","Switzerland","511","Total Population - Both sexes","2501","Population","2012","2012","1000 persons","7997","","Official data"
"FBS","Food Balance Sheets","211","Switzerland","511","Total Population - Both sexes","2501","Population","2013","2013","1000 persons","8078","","Official data"
"FBS","Food Balance Sheets","208","Tajikistan","511","Total Population - Both sexes","2501","Population","2010","2010","1000 persons","7627","","Official data"
"FBS","Food Balance Sheets","208","Tajikistan","511","Total Population - Both sexes","2501","Population","2011","2011","1000 persons","7815","","Official data"
"FBS","Food Balance Sheets","208","Tajikistan","511","Total Population - Both sexes","2501","Population","2012","2012","1000 persons","8009","","Official data"
"FBS","Food Balance Sheets","208","Tajikistan","511","Total Population - Both sexes","2501","Population","2013","2013","1000 persons","8208","","Official data"
"FBS","Food Balance Sheets","216","Thailand","511","Total Population - Both sexes","2501","Population","2010","2010","1000 persons","66402","","Official data"
"FBS","Food Balance Sheets","216","Thailand","511","Total Population - Both sexes","2501","Population","2011","2011","1000 persons","66576","","Official data"
"FBS","Food Balance Sheets","216","Thailand","511","Total Population - Both sexes","2501","Population","2012","2012","1000 persons","66785","","Official data"
"FBS","Food Balance Sheets","216","Thailand","511","Total Population - Both sexes","2501","Population","2013","2013","1000 persons","67011","","Official data"
"FBS","Food Balance Sheets","154","The former Yugoslav Republic of Macedonia","511","Total Population - Both sexes","2501","Population","2010","2010","1000 persons","2102","","Official data"
"FBS","Food Balance Sheets","154","The former Yugoslav Republic of Macedonia","511","Total Population - Both sexes","2501","Population","2011","2011","1000 persons","2104","","Official data"
"FBS","Food Balance Sheets","154","The former Yugoslav Republic of Macedonia","511","Total Population - Both sexes","2501","Population","2012","2012","1000 persons","2106","","Official data"
"FBS","Food Balance Sheets","154","The former Yugoslav Republic of Macedonia","511","Total Population - Both sexes","2501","Population","2013","2013","1000 persons","2107","","Official data"
"FBS","Food Balance Sheets","176","Timor-Leste","511","Total Population - Both sexes","2501","Population","2010","2010","1000 persons","1079","","Official data"
"FBS","Food Balance Sheets","176","Timor-Leste","511","Total Population - Both sexes","2501","Population","2011","2011","1000 persons","1096","","Official data"
"FBS","Food Balance Sheets","176","Timor-Leste","511","Total Population - Both sexes","2501","Population","2012","2012","1000 persons","1114","","Official data"
"FBS","Food Balance Sheets","176","Timor-Leste","511","Total Population - Both sexes","2501","Population","2013","2013","1000 persons","1133","","Official data"
"FBS","Food Balance Sheets","217","Togo","511","Total Population - Both sexes","2501","Population","2010","2010","1000 persons","6306","","Official data"
"FBS","Food Balance Sheets","217","Togo","511","Total Population - Both sexes","2501","Population","2011","2011","1000 persons","6472","","Official data"
"FBS","Food Balance Sheets","217","Togo","511","Total Population - Both sexes","2501","Population","2012","2012","1000 persons","6643","","Official data"
"FBS","Food Balance Sheets","217","Togo","511","Total Population - Both sexes","2501","Population","2013","2013","1000 persons","6817","","Official data"
"FBS","Food Balance Sheets","220","Trinidad and Tobago","511","Total Population - Both sexes","2501","Population","2010","2010","1000 persons","1328","","Official data"
"FBS","Food Balance Sheets","220","Trinidad and Tobago","511","Total Population - Both sexes","2501","Population","2011","2011","1000 persons","1333","","Official data"
"FBS","Food Balance Sheets","220","Trinidad and Tobago","511","Total Population - Both sexes","2501","Population","2012","2012","1000 persons","1337","","Official data"
"FBS","Food Balance Sheets","220","Trinidad and Tobago","511","Total Population - Both sexes","2501","Population","2013","2013","1000 persons","1341","","Official data"
"FBS","Food Balance Sheets","222","Tunisia","511","Total Population - Both sexes","2501","Population","2010","2010","1000 persons","10632","","Official data"
"FBS","Food Balance Sheets","222","Tunisia","511","Total Population - Both sexes","2501","Population","2011","2011","1000 persons","10753","","Official data"
"FBS","Food Balance Sheets","222","Tunisia","511","Total Population - Both sexes","2501","Population","2012","2012","1000 persons","10875","","Official data"
"FBS","Food Balance Sheets","222","Tunisia","511","Total Population - Both sexes","2501","Population","2013","2013","1000 persons","10997","","Official data"
"FBS","Food Balance Sheets","223","Turkey","511","Total Population - Both sexes","2501","Population","2010","2010","1000 persons","72138","","Official data"
"FBS","Food Balance Sheets","223","Turkey","511","Total Population - Both sexes","2501","Population","2011","2011","1000 persons","73059","","Official data"
"FBS","Food Balance Sheets","223","Turkey","511","Total Population - Both sexes","2501","Population","2012","2012","1000 persons","73997","","Official data"
"FBS","Food Balance Sheets","223","Turkey","511","Total Population - Both sexes","2501","Population","2013","2013","1000 persons","74933","","Official data"
"FBS","Food Balance Sheets","213","Turkmenistan","511","Total Population - Both sexes","2501","Population","2010","2010","1000 persons","5042","","Official data"
"FBS","Food Balance Sheets","213","Turkmenistan","511","Total Population - Both sexes","2501","Population","2011","2011","1000 persons","5107","","Official data"
"FBS","Food Balance Sheets","213","Turkmenistan","511","Total Population - Both sexes","2501","Population","2012","2012","1000 persons","5173","","Official data"
"FBS","Food Balance Sheets","213","Turkmenistan","511","Total Population - Both sexes","2501","Population","2013","2013","1000 persons","5240","","Official data"
"FBS","Food Balance Sheets","226","Uganda","511","Total Population - Both sexes","2501","Population","2010","2010","1000 persons","33987","","Official data"
"FBS","Food Balance Sheets","226","Uganda","511","Total Population - Both sexes","2501","Population","2011","2011","1000 persons","35148","","Official data"
"FBS","Food Balance Sheets","226","Uganda","511","Total Population - Both sexes","2501","Population","2012","2012","1000 persons","36346","","Official data"
"FBS","Food Balance Sheets","226","Uganda","511","Total Population - Both sexes","2501","Population","2013","2013","1000 persons","37579","","Official data"
"FBS","Food Balance Sheets","230","Ukraine","511","Total Population - Both sexes","2501","Population","2010","2010","1000 persons","46050","","Official data"
"FBS","Food Balance Sheets","230","Ukraine","511","Total Population - Both sexes","2501","Population","2011","2011","1000 persons","45803","","Official data"
"FBS","Food Balance Sheets","230","Ukraine","511","Total Population - Both sexes","2501","Population","2012","2012","1000 persons","45530","","Official data"
"FBS","Food Balance Sheets","230","Ukraine","511","Total Population - Both sexes","2501","Population","2013","2013","1000 persons","45239","","Official data"
"FBS","Food Balance Sheets","225","United Arab Emirates","511","Total Population - Both sexes","2501","Population","2010","2010","1000 persons","8442","","Official data"
"FBS","Food Balance Sheets","225","United Arab Emirates","511","Total Population - Both sexes","2501","Population","2011","2011","1000 persons","8925","","Official data"
"FBS","Food Balance Sheets","225","United Arab Emirates","511","Total Population - Both sexes","2501","Population","2012","2012","1000 persons","9206","","Official data"
"FBS","Food Balance Sheets","225","United Arab Emirates","511","Total Population - Both sexes","2501","Population","2013","2013","1000 persons","9346","","Official data"
"FBS","Food Balance Sheets","229","United Kingdom","511","Total Population - Both sexes","2501","Population","2010","2010","1000 persons","62310","","Official data"
"FBS","Food Balance Sheets","229","United Kingdom","511","Total Population - Both sexes","2501","Population","2011","2011","1000 persons","62672","","Official data"
"FBS","Food Balance Sheets","229","United Kingdom","511","Total Population - Both sexes","2501","Population","2012","2012","1000 persons","63030","","Official data"
"FBS","Food Balance Sheets","229","United Kingdom","511","Total Population - Both sexes","2501","Population","2013","2013","1000 persons","63384","","Official data"
"FBS","Food Balance Sheets","215","United Republic of Tanzania","511","Total Population - Both sexes","2501","Population","2010","2010","1000 persons","44973","","Official data"
"FBS","Food Balance Sheets","215","United Republic of Tanzania","511","Total Population - Both sexes","2501","Population","2011","2011","1000 persons","46355","","Official data"
"FBS","Food Balance Sheets","215","United Republic of Tanzania","511","Total Population - Both sexes","2501","Population","2012","2012","1000 persons","47783","","Official data"
